symbol,timeframe,timestamp,formatted_date,open,high,low,close,volume_units,volume_usd,price_change_24h_pct,price_change_7d_pct,price_change_14d_pct,price_change_30d_pct,volatility_7d,volatility_14d,volatility_30d,intraday_range_pct,volume_change_24h_pct,volume_change_7d_pct,volume_change_14d_pct,volume_change_30d_pct,volume_vs_30d_avg_pct,rsi,macd_line,macd_signal,macd_histogram,ema_20,ema_50,ema_100,ema_200,gap_ema_20_pct,gap_ema_50_pct,gap_ema_100_pct,gap_ema_200_pct,bb_mid,bb_upper,bb_lower,band_width_pct,gap_bb_mid_pct,gap_bb_upper_pct,gap_bb_lower_pct
NYSE:GWW,1D,1394458200,2014-03-10,253.91,256.688,253.91,255.77,310515.0,79420421.55,-0.45923331387428623,1.1308370566604775,3.2329673877946474,5.75563365722556,0.576654464464215,0.5263498304637215,0.8939225065479988,1.0940884565397155,-24.143606662783334,17.23046492023745,-47.26848111291523,-80.19944202617985,-42.47302630231262,62.517433081938194,3.036732029097294,1.9210086966060411,1.115723332491253,251.1578216284311,250.41249508638046,252.398831655482,250.05046274923097,1.8363666087183552,2.139471878897842,1.3356513270709416,2.2873531957847284,249.25299999999993,262.8525824935985,235.65341750640135,10.912271863206122,2.6146124620365985,-2.694507478834066,8.536512097496827
NYSE:GWW,1D,1394544600,2014-03-11,257.63,257.63,253.25,253.84,337054.0,85557787.36,-0.7545841967392606,-0.46270880715238283,2.354838709677421,6.240321433055705,0.5802207656908149,0.5841151638843551,0.8737863754210765,1.7001125645305266,7.727692311650797,-49.715687099402636,-44.85524878686144,-56.578694913188066,-36.31325870492418,57.462633898654154,2.847364046830819,2.1062797666509967,0.7410842801798223,251.41326718762812,250.5469070437773,252.42736964250219,250.08816958754707,0.9652365762228554,1.3143618474792431,0.5596185387893723,1.5002030758354399,250.23049999999995,262.08615093110154,238.37484906889836,9.475784071966922,1.4424700426207255,-3.1463512672477405,6.487744404038069
NYSE:GWW,1D,1394631000,2014-03-12,250.76,252.44,248.59,251.83,591291.0,148904812.53,-0.7918373778758238,-0.5764143866713963,1.5279793581680456,5.873202724291599,0.5984403310287879,0.6340581646880505,0.884480611719168,1.5353325889296516,74.04004606086392,20.076536205581572,1.0749896751875074,-2.465292218257604,10.944041138092805,52.684996798532,2.50620834509121,2.1862654823390395,0.3199428627521703,251.45295602690163,250.59722441460957,252.41554054067046,250.1055012334421,0.14994612871365212,0.49193505166315504,-0.23197483776800396,0.6895085306213625,250.92899999999992,261.34584577980195,240.51215422019786,8.302624072787163,0.35906571181493413,-3.641093184936083,4.705727166470034
NYSE:GWW,1D,1394717400,2014-03-13,253.6,253.68,245.54,245.84,675565.0,166080899.6,-2.378588730492796,-3.554335033346411,-1.3641470069009813,3.2247228753779,0.9239498630554057,0.8903746787810032,0.99791958327052,3.209779179810732,11.534944222531095,56.60528509498262,22.008924370835253,40.77386737826685,22.280507074944552,41.58788598623236,1.732525577687369,2.0955175014087053,-0.3629919237213364,250.91838878624432,250.4106665944288,252.28533181709284,250.0630584350994,-2.023920530818713,-1.8252683308541122,-2.5547786590168107,-1.6887974023541918,251.31849999999991,260.25772205788684,242.37927794211302,7.11385915313589,-2.179903190572884,-5.539786463926718,1.4278126774160538
NYSE:GWW,1D,1394803800,2014-03-14,245.0,248.52,243.99,247.03,635039.0,156873684.17,0.4840546697038715,-3.8681558158540006,-1.8202774134573396,4.157355483408532,0.8618716156894489,0.8587971644901405,0.9951613665228717,1.848979591836735,-5.543813558437642,90.21518169763065,-12.428099702322367,64.23209327152844,13.788109464009713,44.10665248317616,1.2015487590354894,1.9167237529340622,-0.7151749938985728,250.54806604469724,250.27809143386295,252.18126584051674,250.03287874917802,-1.4041481541787753,-1.297792953132406,-2.0426837907041366,-1.2009935510082974,251.68799999999987,259.1555527450641,244.2204472549357,5.933975990165761,-1.850704046279471,-4.6788705148803835,1.1504166733965098
NYSE:GWW,1D,1395063000,2014-03-17,247.49,251.8,247.49,251.68,440980.0,110985846.4,1.8823624660972376,-2.252602143855838,0.6156552330694893,7.3353804162401985,1.20585274359333,0.9900001595065702,1.0134805658017418,1.741484504424422,-29.2514566817163,2.001347660735257,-28.967557726040905,-12.109933142163413,-19.197813011962644,52.69120304380692,1.142788587624068,1.7619367198720632,-0.6191481322479953,250.6558692785356,250.33306824037814,252.1713397842689,250.04926801535535,0.4085803872904228,0.5380558665659378,-0.19484362683294076,0.6521642705006889,251.98849999999987,258.9282327758572,245.04876722414255,5.507975781321242,-0.1224262218314992,-2.7993211470808186,2.7060869764718967
NYSE:GWW,1D,1395149400,2014-03-18,251.68,253.58,250.72,253.12,362744.0,91817761.28,0.5721551176096622,-1.4905623662191025,0.6561418857120156,10.392952156657513,1.246215737791456,0.9914634226108247,0.9062571838327895,1.1363636363636418,-17.270747344591143,-12.302603296892944,-42.58359654833884,-42.984904844593096,-32.010794315331445,54.99635396676553,1.1985999793943165,1.649269371776514,-0.4506693923821974,250.89054839486553,250.44235968193195,252.19012513507545,250.07982256246623,0.8886152226131837,1.0691643064970031,0.3687197761714527,1.2156828193423639,252.2564999999999,258.9312742284105,245.58172577158933,5.292053309556402,0.34231030716754646,-2.244330757544638,3.0695582925505907
NYSE:GWW,1D,1395235800,2014-03-19,253.32,253.45,247.89,249.96,417729.0,104415540.84,-1.248419721871048,-2.2715721155725856,-1.1664228381637693,8.072117255393668,1.2985753730702587,1.033161256524051,0.9434771062780553,2.1948523606505614,13.7204168173768,31.4719045834629,54.125124982684525,-28.87964013728134,-21.864676076497634,49.31741690006208,0.9765878221841717,1.5147330618580455,-0.5381452396738737,250.80192473821168,250.42344361597384,252.1459642413116,250.0786302981631,-0.33569309290208954,-0.18506398972954152,-0.8669439734595731,-0.047437199260745674,252.35449999999992,258.8310283138643,245.87797168613554,5.132881176174295,-0.9488636025907639,-3.4273434571017036,1.6601846378801268
NYSE:GWW,1D,1395322200,2014-03-20,248.85,251.2,247.09,251.04,358208.0,89924536.32,0.4320691310609634,-1.103057043807127,-1.5606619088698996,8.736518386971017,1.3081024085695214,1.0127726768880163,0.9402513086431005,1.6515973477998733,-13.878206638037858,5.103859151506689,-47.14924659365324,-36.43830191440839,-31.831894883107093,51.17314055980949,0.8776713135758314,1.3873207122016027,-0.5096493986257713,250.82459857266772,250.44762229770035,252.12406395930543,250.08819616584307,0.08587731369172798,0.23652758084303144,-0.42997242797118107,0.3805872683114328,252.50449999999987,258.7075652906751,246.30143470932458,4.913231479577808,-0.5799896635505006,-2.9637963165321857,1.9238886270669442
NYSE:GWW,1D,1395408600,2014-03-21,253.28,254.52,250.685,251.97,887387.0,223594902.39,0.3704588910133871,0.05559305880950894,-0.5211417742508561,7.702500534302207,1.2896986894469324,1.0065196533605238,0.9200728152978659,1.514134554643086,148.64726752032254,50.159621163991666,80.30647187314457,112.61442579842993,64.57315653395692,52.776591835718946,0.8643587063918119,1.2827283110396446,-0.4183696046478327,250.93368442288985,250.50732338406505,252.12101318783402,250.10692058210333,0.41298384451394654,0.5838857707534768,-0.0598971049356832,0.7449131809549718,252.6409999999999,258.66837388921067,246.61362611078914,4.771493058696543,-0.2655942622139349,-2.5895604431640447,2.1719699651975235
